"url","http_status","title","title_pixel_width","meta_description","description_character_count","h1","canonical","robots_meta","x_robots_tag","og_title","og_description","hreflang","detected_language","indexable","registry_title","registry_description","registry_og_title","registry_og_description","title_length","title_contains_tool_concept","title_avoids_boilerplate","title_brand_consistent","title_no_truncation","description_length","description_specific","canonical_self_referential","canonical_not_cross_language","noindex_absent","og_title_present","og_description_present"
"https://textcaseconverter.net/ru/tools/random-number/","200","Генератор Случайных Чисел — Безопасный RNG для Тестов и Игр","354","Генерируйте безопасные случайные числа в заданном диапазоне. Подходит для игр, тестирования, анализа и выборок. Массовая генерация без ограничений.","147","","","","","","Безопасные случайные числа в любом диапазоне. Массово, без лимитов.","","","true","Генератор Случайных Чисел — Безопасный RNG для Тестов и Игр","Генерируйте безопасные случайные числа в заданном диапазоне. Подходит для игр, тестирования, анализа и выборок. Массовая генерация без ограничений.","","Безопасные случайные числа в любом диапазоне. Массово, без лимитов.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/url-converter/","200","URL Конвертер — Безопасное Кодирование/Декодирование","312","Кодируйте или декодируйте URL и строки запросов безопасно. Избегайте битых ссылок и недопустимых символов. Мгновенная проверка.","127","","","","","","Кодирование/декодирование URL.","","","true","URL Конвертер — Безопасное Кодирование/Декодирование","Кодируйте или декодируйте URL и строки запросов безопасно. Избегайте битых ссылок и недопустимых символов. Мгновенная проверка.","","Кодирование/декодирование URL.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/utm-builder/","200","UTM Конструктор — Корректная Разметка Ссылок","264","Создавайте ссылки с UTM‑метками надёжно. Проверяйте и копируйте для аналитики. Избегайте опечаток и несогласованности.","118","","","","","","Создание и проверка UTM‑ссылок.","","","true","UTM Конструктор — Корректная Разметка Ссылок","Создавайте ссылки с UTM‑метками надёжно. Проверяйте и копируйте для аналитики. Избегайте опечаток и несогласованности.","","Создание и проверка UTM‑ссылок.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/subscript-text/","200","Нижний Индекс — Маленькие Символы X₂ (Копировать)","294","Создавайте символы нижнего индекса (например, X₂) для математики и научной записи. Пишите, просматривайте и копируйте.","118","","","","","","Нижний индекс (X₂).","","","true","Нижний Индекс — Маленькие Символы X₂ (Копировать)","Создавайте символы нижнего индекса (например, X₂) для математики и научной записи. Пишите, просматривайте и копируйте.","","Нижний индекс (X₂).","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/sentence-case/","200","Sentence case — Капитализация Предложений","246","Преобразуйте текст в Sentence case мгновенно. Исправляйте регистр на уровне предложений и приводите текст к порядку.","116","","","","","","Sentence case для текста.","","","true","Sentence case — Капитализация Предложений","Преобразуйте текст в Sentence case мгновенно. Исправляйте регистр на уровне предложений и приводите текст к порядку.","","Sentence case для текста.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/repeat-text/","200","Повтор Текста — С Повторителями и Разделителями","282","Повторяйте строки или фразы много раз с разделителями и нумерацией. Быстро создавайте списки для тестов и демонстраций.","119","","","","","","Повтор текста с разделителями.","","","true","Повтор Текста — С Повторителями и Разделителями","Повторяйте строки или фразы много раз с разделителями и нумерацией. Быстро создавайте списки для тестов и демонстраций.","","Повтор текста с разделителями.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/pig-latin/","200","Переводчик Pig Latin — Английский ↔ Поросячий Латынь","312","Переводите английский в Pig Latin и обратно для развлечения и обучения. Вставляйте текст и копируйте результат.","111","","","","","","Английский ↔ Pig Latin.","","","true","Переводчик Pig Latin — Английский ↔ Поросячий Латынь","Переводите английский в Pig Latin и обратно для развлечения и обучения. Вставляйте текст и копируйте результат.","","Английский ↔ Pig Latin.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/title-case/","200","Title Case — Правильная Капитализация Заголовков","288","Преобразуйте текст в корректный Title Case по общим правилам. Исправляйте регистр в заголовках и документах.","108","","","","","","Корректная капитализация заголовков.","","","true","Title Case — Правильная Капитализация Заголовков","Преобразуйте текст в корректный Title Case по общим правилам. Исправляйте регистр в заголовках и документах.","","Корректная капитализация заголовков.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/sentence-counter/","200","Счётчик Предложений — Быстро и Точно","216","Мгновенно считайте предложения в тексте с высокой точностью. Счётчики слов/символов и время чтения. Бесплатно и без ограничений.","128","","","","","","Счётчик предложений и метрики текста.","","","true","Счётчик Предложений — Быстро и Точно","Мгновенно считайте предложения в тексте с высокой точностью. Счётчики слов/символов и время чтения. Бесплатно и без ограничений.","","Счётчик предложений и метрики текста.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/remove-text-formatting/","200","Удалить Форматирование Текста — В Чистый Текст","276","Удаляйте жирный/курсив/шрифты, ссылки и стили из вставленного текста. Получайте чистый текст для документов, почты и кода.","122","","","","","","Очистка форматирования до простого текста.","","","true","Удалить Форматирование Текста — В Чистый Текст","Удаляйте жирный/курсив/шрифты, ссылки и стили из вставленного текста. Получайте чистый текст для документов, почты и кода.","","Очистка форматирования до простого текста.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/webp-to-jpg/","200","WebP → JPG — Совместимый Формат","186","Конвертируйте WebP обратно в JPG для приложений без поддержки WebP. Перетаскивание и быстрое скачивание. Приватно.","114","","","","","","WebP → JPG конвертация.","","","true","WebP → JPG — Совместимый Формат","Конвертируйте WebP обратно в JPG для приложений без поддержки WebP. Перетаскивание и быстрое скачивание. Приватно.","","WebP → JPG конвертация.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/utf8-converter/","200","Конвертер UTF‑8 — Декодирование/Кодирование в Текст","306","Декодируйте UTF‑8 в читаемый текст и кодируйте обратно. Исправляйте «кракозябры» и проблемы кодировок за секунды.","113","","","","","","UTF‑8 ↔ текст.","","","true","Конвертер UTF‑8 — Декодирование/Кодирование в Текст","Декодируйте UTF‑8 в читаемый текст и кодируйте обратно. Исправляйте «кракозябры» и проблемы кодировок за секунды.","","UTF‑8 ↔ текст.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/random-letter/","200","Генератор Случайных Букв — Верхний/Нижний Регистр","294","Генерируйте случайные буквы: верхний, нижний или смешанный регистр. Контроль количества и исключение повторов.","110","","","","","","Случайные буквы (А–Я).","","","true","Генератор Случайных Букв — Верхний/Нижний Регистр","Генерируйте случайные буквы: верхний, нижний или смешанный регистр. Контроль количества и исключение повторов.","","Случайные буквы (А–Я).","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/plain-text/","200","Конвертер В Простой Текст — Без Форматирования","276","Преобразуйте любой текст в простой. Удалите скрытые стили, ссылки и шрифты. Идеально для писем, документов и кода.","114","","","","","","Чистый простой текст.","","","true","Конвертер В Простой Текст — Без Форматирования","Преобразуйте любой текст в простой. Удалите скрытые стили, ссылки и шрифты. Идеально для писем, документов и кода.","","Чистый простой текст.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/random-choice/","200","Случайный Выбор — Честный Выбор Варианта","240","Выбирайте случайные варианты из списка честно. Исключайте повторы, задавайте количество и экспортируйте результат.","114","","","","","","Случайный выбор из списка.","","","true","Случайный Выбор — Честный Выбор Варианта","Выбирайте случайные варианты из списка честно. Исключайте повторы, задавайте количество и экспортируйте результат.","","Случайный выбор из списка.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/word-frequency/","200","Анализ Частоты Слов — Подсчёт Повторений","240","Анализируйте частоту слов в тексте. Подсчёты, проценты и стоп‑слова для SEO, исследований и редактирования. Экспорт результатов.","128","","","","","","Частота слов и подсчёты.","","","true","Анализ Частоты Слов — Подсчёт Повторений","Анализируйте частоту слов в тексте. Подсчёты, проценты и стоп‑слова для SEO, исследований и редактирования. Экспорт результатов.","","Частота слов и подсчёты.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/sort-words/","200","Сортировка Слов — Алфавитная или Обратная","246","Сортируйте слова или строки по алфавиту (А→Я/Я→А). Удаляйте дубликаты и пробелы. Подходит для списков и тегов.","110","","","","","","Алфавитная сортировка слов.","","","true","Сортировка Слов — Алфавитная или Обратная","Сортируйте слова или строки по алфавиту (А→Я/Я→А). Удаляйте дубликаты и пробелы. Подходит для списков и тегов.","","Алфавитная сортировка слов.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/uppercase/","200","Конвертер В ВЕРХНИЙ РЕГИСТР — Uppercase","234","Преобразуйте текст в ВЕРХНИЙ РЕГИСТР мгновенно. Вставьте или введите — результат сразу готов. Поддержка больших текстов.","120","","","","","","Текст в ВЕРХНИЙ РЕГИСТР.","","","true","Конвертер В ВЕРХНИЙ РЕГИСТР — Uppercase","Преобразуйте текст в ВЕРХНИЙ РЕГИСТР мгновенно. Вставьте или введите — результат сразу готов. Поддержка больших текстов.","","Текст в ВЕРХНИЙ РЕГИСТР.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/png-to-jpg/","200","PNG → JPG — Конвертация Прозрачных PNG в JPG","264","Конвертируйте PNG в JPG для совместимости. Настройка качества, пакетная обработка в браузере, быстрое скачивание.","113","","","","","","PNG → JPG конвертация.","","","true","PNG → JPG — Конвертация Прозрачных PNG в JPG","Конвертируйте PNG в JPG для совместимости. Настройка качества, пакетная обработка в браузере, быстрое скачивание.","","PNG → JPG конвертация.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/random-ip/","200","Генератор Случайных IP — IPv4 и IPv6 для Тестирования","318","Генерируйте случайные IPv4/IPv6 адреса для разработки и тестов. CIDR диапазоны, приватные/публичные, массовый вывод.","116","","","","","","Случайные IPv4/IPv6 с CIDR и массовой генерацией.","","","true","Генератор Случайных IP — IPv4 и IPv6 для Тестирования","Генерируйте случайные IPv4/IPv6 адреса для разработки и тестов. CIDR диапазоны, приватные/публичные, массовый вывод.","","Случайные IPv4/IPv6 с CIDR и массовой генерацией.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/random-date/","200","Генератор Случайных Дат — Любые Диапазоны","246","Генерируйте случайные даты в заданных диапазонах. Выбирайте форматы, исключайте выходные, создавайте списки. Идеально для тестов и выборок.","139","","","","","","Случайные даты в любом диапазоне и формате.","","","true","Генератор Случайных Дат — Любые Диапазоны","Генерируйте случайные даты в заданных диапазонах. Выбирайте форматы, исключайте выходные, создавайте списки. Идеально для тестов и выборок.","","Случайные даты в любом диапазоне и формате.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/jpg-to-png/","200","JPG → PNG — Конвертация Фото в PNG с Прозрачностью","300","Конвертируйте JPG в PNG с поддержкой прозрачности. Перетаскивайте несколько файлов и скачивайте быстро. Приватно.","113","","","","","","JPG → PNG конвертация.","","","true","JPG → PNG — Конвертация Фото в PNG с Прозрачностью","Конвертируйте JPG в PNG с поддержкой прозрачности. Перетаскивайте несколько файлов и скачивайте быстро. Приватно.","","JPG → PNG конвертация.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/invisible-text/","200","Невидимый Текст — Пустые Символы (Копировать)","270","Создавайте невидимые символы и пустые пробелы (нулевой ширины) для форматирования и отступов. Копируйте мгновенно.","114","","","","","","Пустые символы (копировать).","","","true","Невидимый Текст — Пустые Символы (Копировать)","Создавайте невидимые символы и пустые пробелы (нулевой ширины) для форматирования и отступов. Копируйте мгновенно.","","Пустые символы (копировать).","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/csv-to-json/","200","CSV ↔ JSON Конвертер — Быстро и Точно","222","Преобразуйте CSV в корректный JSON и обратно. Настраивайте заголовки, разделители и кавычки. Копируйте и загружайте.","116","","","","","","CSV ↔ JSON с настройками.","","","true","CSV ↔ JSON Конвертер — Быстро и Точно","Преобразуйте CSV в корректный JSON и обратно. Настраивайте заголовки, разделители и кавычки. Копируйте и загружайте.","","CSV ↔ JSON с настройками.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/alternating-case/","200","Alternating Case — Чередование Регистра","234","Создавайте текст с чередующимся регистром для весёлых эффектов. Вставьте или введите и копируйте мгновенно.","107","","","","","","Чередование регистра для текста.","","","true","Alternating Case — Чередование Регистра","Создавайте текст с чередующимся регистром для весёлых эффектов. Вставьте или введите и копируйте мгновенно.","","Чередование регистра для текста.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/instagram-fonts/","200","Генератор Шрифтов Instagram — Стиль для Био и Подписей","324","Создавайте стильные шрифты и символы для био и подписей в Instagram. Предпросмотр и копирование в один клик. Бесплатно.","119","","","","","","Стильные IG‑шрифты для био и подписей.","","","true","Генератор Шрифтов Instagram — Стиль для Био и Подписей","Создавайте стильные шрифты и символы для био и подписей в Instagram. Предпросмотр и копирование в один клик. Бесплатно.","","Стильные IG‑шрифты для био и подписей.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/lowercase/","200","Конвертер в нижний регистр — lowercase","228","Преобразуйте текст в нижний регистр мгновенно. Вставьте или введите — получите результат. Удобно для нормализации.","114","","","","","","Текст в нижний регистр.","","","true","Конвертер в нижний регистр — lowercase","Преобразуйте текст в нижний регистр мгновенно. Вставьте или введите — получите результат. Удобно для нормализации.","","Текст в нижний регистр.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/image-cropper/","200","Обрезка Изображений — Точный Размер и Пропорции","282","Обрезайте изображения до точных размеров или пропорций. Перетаскивание, предпросмотр и скачивание. В браузере, без хранения.","124","","","","","","Обрезка по размеру/пропорциям.","","","true","Обрезка Изображений — Точный Размер и Пропорции","Обрезайте изображения до точных размеров или пропорций. Перетаскивание, предпросмотр и скачивание. В браузере, без хранения.","","Обрезка по размеру/пропорциям.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/nato-phonetic/","200","Переводчик НАТО-Фонетического Алфавита — Слова‑коды","306","Преобразуйте текст в фонетический алфавит НАТО и обратно. Удобно для чёткого произношения по телефону/рации. Мгновальное копирование.","133","","","","","","Текст ↔ фонетический алфавит НАТО.","","","true","Переводчик НАТО-Фонетического Алфавита — Слова‑коды","Преобразуйте текст в фонетический алфавит НАТО и обратно. Удобно для чёткого произношения по телефону/рации. Мгновальное копирование.","","Текст ↔ фонетический алфавит НАТО.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/image-to-text/","200","Изображение в Текст (OCR) — Распознавание Текста","288","Преобразуйте изображения в текст с помощью OCR. Вставляйте или загружайте и копируйте результат. Для чеков, сканов и скриншотов.","128","","","","","","Распознавание текста в изображениях.","","","true","Изображение в Текст (OCR) — Распознавание Текста","Преобразуйте изображения в текст с помощью OCR. Вставляйте или загружайте и копируйте результат. Для чеков, сканов и скриншотов.","","Распознавание текста в изображениях.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/image-resizer/","200","Изменение Размеров Изображений — По Ширине/Высоте","294","Меняйте размер изображений по ширине/высоте или процентам. Сохранение пропорций и качества. Быстро и приватно.","110","","","","","","Изменение размеров по размеру/процентам.","","","true","Изменение Размеров Изображений — По Ширине/Высоте","Меняйте размер изображений по ширине/высоте или процентам. Сохранение пропорций и качества. Быстро и приватно.","","Изменение размеров по размеру/процентам.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/italic-text/","200","Курсив — Наклонный Unicode (Копировать и Вставить)","300","Делайте наклонный курсивный Unicode‑текст для постов, био и сообщений. Пишите, просматривайте, копируйте мгновенно.","115","","","","","","Курсивный Unicode‑текст (копировать).","","","true","Курсив — Наклонный Unicode (Копировать и Вставить)","Делайте наклонный курсивный Unicode‑текст для постов, био и сообщений. Пишите, просматривайте, копируйте мгновенно.","","Курсивный Unicode‑текст (копировать).","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/ascii-art-generator/","200","Генератор ASCII Арта — Стильные Текстовые Баннеры","294","Создавайте ASCII-баннеры во множестве шрифтов. Копируйте или скачивайте. Отлично для терминалов, README и развлечения!","118","","","","","","ASCII-баннеры в разных шрифтах. Бесплатно.","","","true","Генератор ASCII Арта — Стильные Текстовые Баннеры","Создавайте ASCII-баннеры во множестве шрифтов. Копируйте или скачивайте. Отлично для терминалов, README и развлечения!","","ASCII-баннеры в разных шрифтах. Бесплатно.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/jpg-to-webp/","200","JPG → WebP — Меньший Размер с Отличным Качеством","288","Конвертируйте JPG в WebP для меньшего размера при хорошем качестве. Быстрая конверсия в браузере. Пакетная обработка.","117","","","","","","JPG → WebP быстро.","","","true","JPG → WebP — Меньший Размер с Отличным Качеством","Конвертируйте JPG в WebP для меньшего размера при хорошем качестве. Быстрая конверсия в браузере. Пакетная обработка.","","JPG → WebP быстро.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/mirror-text/","200","Зеркальный Текст — Переворот и Отражение Онлайн","282","Переворачивайте или отражайте текст по горизонтали в один клик. Для креативных эффектов, головоломок и никнеймов.","113","","","","","","Отразить или перевернуть текст.","","","true","Зеркальный Текст — Переворот и Отражение Онлайн","Переворачивайте или отражайте текст по горизонтали в один клик. Для креативных эффектов, головоломок и никнеймов.","","Отразить или перевернуть текст.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/cursed-text/","200","Генератор Проклятого Текста — Unicode Стилизация","288","Создавайте проклятый, стилизованный текст с помощью Unicode символов. Уникальные шрифты для соцсетей, ников и креативных проектов.","130","","","","","","Генератор проклятого Unicode текста для соцсетей.","","","true","Генератор Проклятого Текста — Unicode Стилизация","Создавайте проклятый, стилизованный текст с помощью Unicode символов. Уникальные шрифты для соцсетей, ников и креативных проектов.","","Генератор проклятого Unicode текста для соцсетей.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/online-notepad/","200","Онлайн Блокнот — Просто, Надёжно, Бесплатно","258","Пишите и сохраняйте заметки в браузере. Автосохранение, тёмная тема и приватность. Идеально для быстрых черновиков и копирования.","129","","","","","","Быстрый блокнот с автосохранением.","","","true","Онлайн Блокнот — Просто, Надёжно, Бесплатно","Пишите и сохраняйте заметки в браузере. Автосохранение, тёмная тема и приватность. Идеально для быстрых черновиков и копирования.","","Быстрый блокнот с автосохранением.","PASS","FAIL","PASS","FAIL","PASS","PASS","PASS","FAIL","FAIL","PASS","FAIL","PASS"
"https://textcaseconverter.net/ru/tools/facebook-font/","200","Генератор Шрифтов Facebook — Стиль для Постов и Био","306","Создавайте стильные шрифты для постов, био и комментариев в Facebook. Копируйте и вставляйте мгновенно. Бесплатно.","114","","","","","","Стильные FB‑шрифты для постов и био.","","","true","Генератор Шрифтов Facebook — Стиль для Постов и Био","Создавайте стильные шрифты для постов, био и комментариев в Facebook. Копируйте и вставляйте мгновенно. Бесплатно.","","Стильные FB‑шрифты для постов и био.","PASS","FAIL","PASS","FAIL","PASS","FAIL","PASS","FAIL","FAIL","PASS","FAIL","PASS"
